example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split,product_title,product_description,product_bullet_point,product_brand,product_color
9163,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B092PYYMFK,jp,C,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった ジオルド・スティアート コスプレ衣装,<br>女性S:75-81/W56-61/H82-88/身長150-155 <br> <br>女性M:81-88/W61-66/H88-93/身長155-160 <br> <br>女性L:88-95/W66-75/H93-99/身長160-165 <br> <br>女性XL:95-103/W75-81/H99-104/身長165-170 <br> <br>男性S:79-87/W60-67/H86-92/身長160-165<br> <br>男性M:87-95/W67-74/H92-98/身長165-170<br> <br>男性L:95-103/W74-81/H98-104/身長170-175<br> <br>男性XL:103-111/W81-87/H104-110/身長175-180<br> <br>オーダーメイドもしくはサイズについてご不明な場合は性別、身長、スリーサイズ（ヌード）を販売者にご連絡下さい。事情により、オーダーメイドできない場合あります。 <br> <br>要注意 <br><br>写真画像は光の加減やお客様のモニター環境により若干異なって見える場合があります。<br> <br> 手作り、税関検査もあり、少し染み・傷・チョークの跡がついている恐れがあります。神経質また完璧主義の方はご注文前によくご検討下さい。<br> <br> 受注生産となっており、小さな違いが生じる場合ありますが、ほぼ写真通りでございます。<br> <br>到着後、万が一、何かありましたら、まず、お気軽に販売者にご連絡下さい。できる限り、対応致します。受注生産となっており、不備がある場合、良品と交換のみ可能です。予めご了承ください。<br> <br>受け取り前に、必ず検品してください。破損ある場合、その場で、受け取りを拒否下さい。受け取り後、破損などについて対応できません。ご不便をかけまして、大変申し訳ございませんが、ご理解のほど、よろしくお願いします。<br>,"ご購入手続き後、ご希望サイズと性別用を販売者にお知らせ下さい。
納期：ご注文確定後、通常2-3週間ほど出荷となります。お急ぎの場合、ご相談下さい。場合により、緊急対応可能です。別緊急料金無しです。
受注生産となっており、ご入金後、ご都合により、交換、キャンセル、ご返品返金などは対応できかねます。",ZYS cos,
9179,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B095SZ3D1V,jp,C,1,1,train,Mange 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった カタリナ･クラエス 風 コスプレ衣装 仮装 cosplay (オーダーメイド),1.手作業にて作業しておりますので多少の染みなどある場合がございます。常識の範囲内の些細な汚れ、ほつれ等はご容赦ください。何卒ご了承くださいますようお願いいたします。 2.受注生産品につきご注文後の変更、キャンセルはお受けできかねます。 万一不良品であった場合、または、ご注文の商品と違う場合、商品到着後３日 以内、評価をする前に　ご連絡をお願いします。当店にて確認後、良品または正品のみと交換させていただきます 、原則として　返品を受付できかねます、（対応期間を過ぎたら　対応できません）ご了承ください,"こちらの商品は【Mange】のオリジナル商品です。出品者が【Mange】以外の場合、画像と全く別のものが届く可能性が極めて高いので、ご購入いただく際に、必ず出品者を注意ください。
ご注文後、サイズと性別用を販売者にお知らせ下さい。 納品にお急ぎの場合、ご相談下さい。場合により、早急対応可能です。
納期：（即納）の商品はご入金してから　4－6営業日以内に発送いたします、他の商品の納期は7-15営業日くらいかかります、ご了承ください。ある程度の予定がわかっているのであれば、必ず事前にお問い合わせの上、ご注文してください。
お品物の色合いは、写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。受注生産となっており、ご入金後、ご都合により、キャンセル、交換、ご返品返金などは対応できかねます。
衣装は100%手作りでサイズに若干差異がある場合もございます。神経質な方や完璧を求める方はご遠慮ください。商品は専門プロの手作りなので、若干甘いところあります。 受注製作となっておりますので、製作の間、生地市場状況により、レース、生地模様、ボタン、小物、印刷等細部パーツは多少の仕様変更がございますので予めご了承下さい。",Mange,
9161,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B095WVDHC8,jp,C,1,1,train,小笨康 衣装＋ウイッグ＋靴 ピアス、髪飾りあり カタリナ·クラエス 風 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… コスプレ衣装 cosplay お盆 プレゼント 祭り コスチューム クリスマス イベント パーティー 文化祭/ハロウイーン衣装/仮装/変装風,<b>女性用サイズ （cm）</b><br> <br>Ｓ：　　身長：150-155　バスト：75-81　 ウエスト：56-61　ヒップ：82-88<br> <br>Ｍ：　　身長：155-160　バスト：81-88　 ウエスト：61-66　ヒップ：88-93<br> <br>Ｌ：　　身長：160-165　バスト：88-95　 ウエスト：66-75　ヒップ：93-99<br> <br>ＸＬ：　身長：165-170　バスト：95-103　ウエスト：75-81　ヒップ：99-104<br> <br>XXＬ：　身長：170-175　バスト：102-109　ウエスト：81-88　ヒップ：104-111<br> <br>XXXＬ：　身長：175-180　バスト：109-117　ウエスト：88-96　ヒップ：111-119<br> <br><b>男性用サイズ （cm）</b><br> <br>XS：　　身長：155-160　バスト：71-79　 ウエスト：56-61　ヒップ：80-86<br> <br>Ｓ：　　身長：160-165　バスト：79-87　 ウエスト：60-67　ヒップ：86-92<br> <br>Ｍ：　　身長：165-170　バスト：87-95　 ウエスト：67-74　ヒップ：92-98<br> <br>Ｌ：　　身長：170-175　バスト：95-100　ウエスト：74-81　ヒップ：98-104<br> <br>ＸＬ：　身長：175-180　バスト：100-111 ウエスト：81-87　ヒップ：104-110<br> <br>ＸXＬ：身長：180-185　バスト：107-114 ウエスト：87-94　ヒップ：108-114<br> <b>* * * 注意事項 * * * </b><br> <br>★サイズ表以外のご希望のオーダーサイズ指定可能です。サイズ選択オブションで「オーダーサイズ」を選択してください。<br> <br>受注製作に約7-１５日かかります。カスタマイズ必要寸法：性別、身長、肩幅、バスト、ウエスト、ヒップ、股下丈（もしくはスカート丈）<br> <br>★ご入金の順番でお作りしておりますので出来上がりまで衣装によって7日～15日がかかりますので予めご了承下さい。お急ぎの方にもお気軽にご相談下さい。<br> <br>★サイズは参考だけ。手で測るので、誤差範囲は2～3CMです、予めご了承ください。<br> <br>★手作り、税関検査もあり、少し染み・傷・チョークの跡がついている恐れがあります。神経質また完璧主義の方はご注文前によくご検討下さい。<br> <br>★撮影の為、画質等の関係上、色などが実際の商品と若干違ってしまうこともあるかもしれませんがご理解のほどご注文ください。予めご了承ください。<br> <br>★衣装は100%手作りなので、製品更新により、予告なしで同じ商品がデザイン、色若干変わる場合がございます、予めご了承下さい。<br>,"ご注文後、サイズと性別用を販売者にお知らせ下さい。 納品にお急ぎの場合、ご相談下さい。場合により、早急対応可能です。
セット内容： 特に説明がない場合、セット内容は写真の通りすべて含まれています。
商品状態：商品はすべて新品未使用です 素材：ポリエステル・綿　他 等を使用しております。
納期：衣装の制作時間は7-15日間くらいかかります、ご了承ください。ある程度の予定がわかっているのであれば、必ず事前にお問い合わせの上、ご注文してください。
注意事項：サイズについてSからXLまで、イメージにはサイズ表をお確かめください。他のサイズをご希望の場合には備考欄またはメールにて必ずサイズをご明記下さい。サイズについてSからXLまで、同タイトルで出品中です。上下異なるサイズでのご注文も承ります。お品物の色合いは、写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございます",GenericBrands,
9160,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B0991VGYG6,jp,C,1,1,train,コスプレ衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった ソフィア コスチューム 日常服 cosplay,<p>セットの内容：写真通り、発注後ごサイズはメールで連絡してお願いします。<br> <br>女性S：身長150～155cm、バスト75～81cm、ウエスト56～61cm、ヒップ82～88cm、 <br>女性M：身長155～160cm、バスト82～88cm、ウエスト61～67cm、ヒップ89～93cm<br>女性L：身長160～165cm、バスト89～95cm、ウエスト67～73cm、ヒップ93～99cm、<br>女性XL：身長165～170cm、バスト96～102cm、ウエスト74～79cm、ヒップ99～105cm <br><br>男性S：身長160～165cm、バスト79～87cm、ウエスト60～67cm、ヒップ86～92cm、 <br>男性M：身長165～170cm、バスト87～95cm、ウエスト67～74cm、ヒップ92～98cm<br>男性L：身長170～175cm、バスト95～103cm、ウエスト74～81cm、ヒップ98～104cm、 <br>男性XL：身長175～180cm、バスト103～111cm、ウエスト81～88cm、ヒップ104～110cm<br> <br>※商品到着後5日以内に不良箇所の証明写真をご提示お願いいたします。 経過したものについては対応致しかねます。<br>,"素材：高級ポリエステルなど生地で製作しました（高品質な生地を使用し，質感や細部も丁寧につくられておりますので，本格的な着こなしが可能です。）
細部＜色、デザイン、大きさ＞についてご変更可能です。ご購入前に、販売者にご相談下さい。
ご注文後、サイズと性別用を販売者にお知らせ下さい。
【適用場合】通常用.コスプレ用.ハロウィン.学園祭.お祭り.イベント.文化祭.プレゼント.パーティー用
製品紹介のサイズ表のデータをご参考の上にサイズを選択してください。 すべての寸法は手で測定され、2-3cmの偏差があるかもしれません。",Fate,
9167,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09B515TDW,jp,C,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X トレーディングアクリルキーホルダー BOX,全8種よりメーカー規定の比率に従い封入。「乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X」より〈きゃらどるちぇ〉のトレーディングアクリルキーホルダーが登場。描きおこしのデフォルメキャラクターが可愛いデザインです。,"【1BOX】8個入り
【サイズ】高さ約70mm程度
【素材】アクリル、金属",スターマイン,
9177,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09BBF1LWK,jp,C,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… タペストリー,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… タペストリー,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… タペストリー,ノーブランド品,
9169,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09BTFYXWJ,jp,C,1,1,train,コスプレ 衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった ニコル･アスカルト 風 コスチューム 日常服 cosplay,<p>セットの内容：写真通り、発注後ごサイズはメールで連絡してお願いします。<br> <br>女性S：身長150～155cm、バスト75～81cm、ウエスト56～61cm、ヒップ82～88cm、 <br>女性M：身長155～160cm、バスト82～88cm、ウエスト61～67cm、ヒップ89～93cm<br>女性L：身長160～165cm、バスト89～95cm、ウエスト67～73cm、ヒップ93～99cm、<br>女性XL：身長165～170cm、バスト96～102cm、ウエスト74～79cm、ヒップ99～105cm <br><br>男性S：身長160～165cm、バスト79～87cm、ウエスト60～67cm、ヒップ86～92cm、 <br>男性M：身長165～170cm、バスト87～95cm、ウエスト67～74cm、ヒップ92～98cm<br>男性L：身長170～175cm、バスト95～103cm、ウエスト74～81cm、ヒップ98～104cm、 <br>男性XL：身長175～180cm、バスト103～111cm、ウエスト81～88cm、ヒップ104～110cm<br> <br>※商品到着後5日以内に不良箇所の証明写真をご提示お願いいたします。 経過したものについては対応致しかねます。<br>,"素材：高級ポリエステルなど生地で製作しました（高品質な生地を使用し，質感や細部も丁寧につくられておりますので，本格的な着こなしが可能です。）
細部＜色、デザイン、大きさ＞についてご変更可能です。ご購入前に、販売者にご相談下さい。
ご注文後、サイズと性別用を販売者にお知らせ下さい。
【適用場合】通常用.コスプレ用.ハロウィン.学園祭.お祭り.イベント.文化祭.プレゼント.パーティー用
製品紹介のサイズ表のデータをご参考の上にサイズを選択してください。 すべての寸法は手で測定され、2-3cmの偏差があるかもしれません。",Fate,
9170,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09BZB9L2R,jp,C,1,1,train,マリア･キャンベル コスプレ 衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった コスプレ 衣装 人気 アニメ 制服 仮装 cosplay 仮装 学園祭 文化祭 舞台衣装 ハロウィン クリスマス イベント アニメ 衣装 (XXL),<br> ★コスプレ衣装 素材：ポリエステル<br> <br> ★撮影の関係で写真と実際の商品はPCの環境、等により、画面上の色と商品の色が異なって見える場合もございます。<br> <br> ★以上のサイズ表を参考にして、お客様にぴったりのサイズをお選びください。<br> <br> ★納期詳細  コスプレ衣装 製作時間：ご入金確認より7-15日間程度かかります。 発送時間：3-5日間程度でございます。<br> <br> ★通関、天候、郵送などの事情で遅くなる場合が御座いますので、予めご了承ください。<br> <br> ★弊社の商品は受注生産なので、注文後のキャンセル不可、予めご了承ください。<br> <br> ★商品状態について<br> ・写真画像は光の加減やお客様のモニター環境により若干異なって見える場合があります。<br> ・生地の在庫状態によって、細かい仕様の変更があるかもしれませんがご了承ください。<br> ・手作業にて作業しておりますので多少の染み・傷・チョークの跡がついている恐れがあります。常識の範囲内の些細な汚れ等はご容赦ください。神経質な方また完璧美品を求める方はご遠慮ください。<br> <br> ★お手元に届きました商品が、注文商品と異なったり、破損、商品漏れなどがあったりいた場合には、到着後3日以内にメールにてご連絡ください。<br>  ,"★コスプレ衣装 セット内容：どうぞ写真をご参考ください。
★コスプレ 衣装 素材：ポリエステルなど（高品質な生地を使用し，質感や細部も丁寧につくられております。）
★納期：ご入金後7-15営業日に出荷できます。「(注文量の急激な増加や天候による配送遅延などにより納期が遅れてしまうこともございます。利用予定が決まっておられる方は注文の際必ずお申し出ください。) 」
★注意事項： コスプレ 衣装 お品物の色合いは、 写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。当社の衣装は全部手作りなので、返品、交換、キャンセルならご注意ください。不良品の場合に返品、交換できます。
★適用場合 :イベント、撮影、パーティー 、誕生日会、文化祭、などにもおすすめです 。仮装、学園祭、演劇服装、入学式 、卒業式、発表会、旅行、部活、ダンス用、友達揃い、夏の花火大会などの用服として多種多様にご利用いただけます！ハロウィン・感謝祭・クリスマスなどにプレゼントにしても良い選択肢です。",Pllpcos,
9171,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09BZCTW2M,jp,C,1,1,train,マリア･キャンベル コスプレ 衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった コスプレ 衣装 人気 アニメ 制服 仮装 cosplay 仮装 学園祭 文化祭 舞台衣装 ハロウィン クリスマス イベント (L),<br> ★コスプレ衣装 素材：ポリエステル<br> <br> ★撮影の関係で写真と実際の商品はPCの環境、等により、画面上の色と商品の色が異なって見える場合もございます。<br> <br> ★以上のサイズ表を参考にして、お客様にぴったりのサイズをお選びください。<br> <br> ★納期詳細  コスプレ衣装 製作時間：ご入金確認より7-15日間程度かかります。 発送時間：3-5日間程度でございます。<br> <br> ★通関、天候、郵送などの事情で遅くなる場合が御座いますので、予めご了承ください。<br> <br> ★弊社の商品は受注生産なので、注文後のキャンセル不可、予めご了承ください。<br> <br> ★商品状態について<br> ・写真画像は光の加減やお客様のモニター環境により若干異なって見える場合があります。<br> ・生地の在庫状態によって、細かい仕様の変更があるかもしれませんがご了承ください。<br> ・手作業にて作業しておりますので多少の染み・傷・チョークの跡がついている恐れがあります。常識の範囲内の些細な汚れ等はご容赦ください。神経質な方また完璧美品を求める方はご遠慮ください。<br> <br> ★お手元に届きました商品が、注文商品と異なったり、破損、商品漏れなどがあったりいた場合には、到着後3日以内にメールにてご連絡ください。<br>  ,"★コスプレ衣装 セット内容：どうぞ写真をご参考ください。
★コスプレ 衣装 素材：ポリエステルなど（高品質な生地を使用し，質感や細部も丁寧につくられております。）
★納期：ご入金後7-15営業日に出荷できます。「(注文量の急激な増加や天候による配送遅延などにより納期が遅れてしまうこともございます。利用予定が決まっておられる方は注文の際必ずお申し出ください。) 」
★注意事項： コスプレ 衣装 お品物の色合いは、 写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。当社の衣装は全部手作りなので、返品、交換、キャンセルならご注意ください。不良品の場合に返品、交換できます。
★適用場合 :イベント、撮影、パーティー 、誕生日会、文化祭、などにもおすすめです 。仮装、学園祭、演劇服装、入学式 、卒業式、発表会、旅行、部活、ダンス用、友達揃い、夏の花火大会などの用服として多種多様にご利用いただけます！ハロウィン・感謝祭・クリスマスなどにプレゼントにしても良い選択肢です。",XSLSLCOS,
9172,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09C1YDC7G,jp,C,1,1,train,キース･クラエス コスプレ 衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった コスプレ 衣装 人気 アニメ 制服 仮装 cosplay 仮装 学園祭 文化祭 舞台衣装 ハロウィン クリスマス イベント (L),<br> ★コスプレ衣装 素材：ポリエステル<br> <br> ★撮影の関係で写真と実際の商品はPCの環境、等により、画面上の色と商品の色が異なって見える場合もございます。<br> <br> ★以上のサイズ表を参考にして、お客様にぴったりのサイズをお選びください。<br> <br> ★納期詳細  コスプレ衣装 製作時間：ご入金確認より7-15日間程度かかります。 発送時間：3-5日間程度でございます。<br> <br> ★通関、天候、郵送などの事情で遅くなる場合が御座いますので、予めご了承ください。<br> <br> ★弊社の商品は受注生産なので、注文後のキャンセル不可、予めご了承ください。<br> <br> ★商品状態について<br> ・写真画像は光の加減やお客様のモニター環境により若干異なって見える場合があります。<br> ・生地の在庫状態によって、細かい仕様の変更があるかもしれませんがご了承ください。<br> ・手作業にて作業しておりますので多少の染み・傷・チョークの跡がついている恐れがあります。常識の範囲内の些細な汚れ等はご容赦ください。神経質な方また完璧美品を求める方はご遠慮ください。<br> <br> ★お手元に届きました商品が、注文商品と異なったり、破損、商品漏れなどがあったりいた場合には、到着後3日以内にメールにてご連絡ください。<br>  ,"★コスプレ衣装 セット内容：どうぞ写真をご参考ください。
★コスプレ 衣装 素材：ポリエステルなど（高品質な生地を使用し，質感や細部も丁寧につくられております。）
★納期：ご入金後7-15営業日に出荷できます。「(注文量の急激な増加や天候による配送遅延などにより納期が遅れてしまうこともございます。利用予定が決まっておられる方は注文の際必ずお申し出ください。) 」
★注意事項： コスプレ 衣装 お品物の色合いは、 写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。当社の衣装は全部手作りなので、返品、交換、キャンセルならご注意ください。不良品の場合に返品、交換できます。
★適用場合 :イベント、撮影、パーティー 、誕生日会、文化祭、などにもおすすめです 。仮装、学園祭、演劇服装、入学式 、卒業式、発表会、旅行、部活、ダンス用、友達揃い、夏の花火大会などの用服として多種多様にご利用いただけます！ハロウィン・感謝祭・クリスマスなどにプレゼントにしても良い選択肢です。",XSLSLCOS,
9173,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09C33P18Z,jp,C,1,1,train,Essri 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった コスプレ衣装 はめふら マリア･キャンベル cosplay 仮装 かわいい制服 ハロウィン クリスマス プレゼント 祭り アニメ 人気 XXL,1.商標取得済み 第6335810号。 <br><br> 2.乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった マリア･キャンベル コスプレ衣装は100%手作りなので、若干差異がある場合もございます。神経質な方や完璧を求める方はご遠慮ください。 <br><br> 3.手作り、税関検査、数の汚れ、傷、チョークがあるかもしれません。神経症とペルエイは配置する前に慎重に検討してください。<br><br> 4.柔らかく、優れた素材を使用しております。手で触ると質感が良いです。コスプレ用だけではなく、日常生活やイベントなども着やすいです。 <br><br> 5.プレゼント/男女兼用：ご自身のコスプレに、また、友たちへのプレゼントにも最適です。男性でも、女性でも使用できます。 ハロウィン、仮装パーティー、イベントで注目、間違いなし。<br><br>,"素材：良質なポリエステル生地を使用し、精緻に作られて、柔らかい肌触り、かく快適な着心地が良いです
セット内容：シャツ+ワンピース+ベルト+蝶ネクタイ+髪飾り*2
納期：（即納）商品はご入金してから3から7営業日以内に発送いたします、配送は佐川急便で、通常7から15営業日以内に届きます、ご了承ください。
大人気のアニメ「はめふら」に人気になるキャラクター「マリア」が現実に再現できます。写真は光やディスプレイの関係で実物と多少異なる所がございます。色合いにこだわる方は注文する前によく確認してください。
適用場合：コスプレ、クリスマス、ハロウィン、カーニバル、パーティ、化粧舞踏会、演出、誕生日 プレゼント、学園祭、お祭り、イベント、文化祭、コレクション、撮影など。",Essri,
9175,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B09C64882W,jp,C,1,1,train,ソフィア･アスカルト コスプレ 衣装 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった コスプレ 衣装 制服 仮装 cosplay 仮装 学園祭 文化祭 舞台衣装 ハロウィン クリスマス 人気 アニメ イベント (L),<br> ★コスプレ衣装 素材：ポリエステル<br> <br> ★撮影の関係で写真と実際の商品はPCの環境、等により、画面上の色と商品の色が異なって見える場合もございます。<br> <br> ★以上のサイズ表を参考にして、お客様にぴったりのサイズをお選びください。<br> <br> ★納期詳細  コスプレ衣装 製作時間：ご入金確認より7-15日間程度かかります。 発送時間：3-5日間程度でございます。<br> <br> ★通関、天候、郵送などの事情で遅くなる場合が御座いますので、予めご了承ください。<br> <br> ★弊社の商品は受注生産なので、注文後のキャンセル不可、予めご了承ください。<br> <br> ★商品状態について<br> ・写真画像は光の加減やお客様のモニター環境により若干異なって見える場合があります。<br> ・生地の在庫状態によって、細かい仕様の変更があるかもしれませんがご了承ください。<br> ・手作業にて作業しておりますので多少の染み・傷・チョークの跡がついている恐れがあります。常識の範囲内の些細な汚れ等はご容赦ください。神経質な方また完璧美品を求める方はご遠慮ください。<br> <br> ★お手元に届きました商品が、注文商品と異なったり、破損、商品漏れなどがあったりいた場合には、到着後3日以内にメールにてご連絡ください。<br>  ,"★コスプレ衣装 セット内容：どうぞ写真をご参考ください。
★コスプレ 衣装 素材：ポリエステルなど（高品質な生地を使用し，質感や細部も丁寧につくられております。）
★納期：ご入金後7-15営業日に出荷できます。「(注文量の急激な増加や天候による配送遅延などにより納期が遅れてしまうこともございます。利用予定が決まっておられる方は注文の際必ずお申し出ください。) 」
★注意事項： コスプレ 衣装 お品物の色合いは、 写真撮影・パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。当社の衣装は全部手作りなので、返品、交換、キャンセルならご注意ください。不良品の場合に返品、交換できます。
★適用場合 :イベント、撮影、パーティー 、誕生日会、文化祭、などにもおすすめです 。仮装、学園祭、演劇服装、入学式 、卒業式、発表会、旅行、部活、ダンス用、友達揃い、夏の花火大会などの用服として多種多様にご利用いただけます！ハロウィン・感謝祭・クリスマスなどにプレゼントにしても良い選択肢です。",Pllpcos,
9182,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,4758036535,jp,E,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…7巻 (ZERO-SUMコミックス),,,,
9183,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,4758036543,jp,E,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…7巻 特装版 (ZERO-SUMコミックス),,,,
9193,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B08F3FZ1R2,jp,E,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… クリアファイルB,アズメーカー,,azumaker,
9196,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B08F3GGM4P,jp,E,1,1,train,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… クリアファイルA,アズメーカー,"【サイズ】約220×310mm
【素材】ポリプロピレン",azumaker,
9180,-アンソロジー 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった,308,B08FD51Q1G,jp,E,1,1,train,格安.即納 新品 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… ジオルド・スティアート コスプレ衣装 COSPLAY 変装 クリスマス アニメ イベント パーティ コスチューム変装 衣装 (男S),►注意事項：1.お品物の色合いは、写真撮影、 パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。 2.工場制作の時、乱れや汚れなどが見られる場合がございます。 3.お商品について気になる点がございましたら早めにメールでお問い合わせお願いします。 LESITOTの商品をチェックしていただき、まことにありがとうございます。ご要望、ご指摘など、お困りの際は、こちらまで是非お寄せください。ご意見・ご要望についてメールでご連絡お願いします。  参考のサイズスペック (単位CM、詳細に添付のサイズ写真のように)  女性テーブル 　　 XS:   身長：145-150、バスト：69-75、ウエスト：51-56、ヒップ：76-82  S：  身長：150-155、バスト：75-81、ウエスト：56-61、ヒップ：82-88  M： 身長：155-160、バスト：81-88、ウエスト：61-66、ヒップ：88-93  L： 身長：160-165、バスト：88-95、ウエスト：66-75、ヒップ：93-99  XL： 身長：165-170、バスト：96-103、ウエスト：75-81、ヒップ：93-104  XXL： 身長：170-175、バスト：103-110、ウエスト：81-87、ヒップ：104-110   男性テーブル XS： 身長：155-160、バスト：71-79、ウエスト：53-60、ヒップ：80-86  S：　 身長：160-165、バスト：79-87、ウエスト：60-67、ヒップ：86-92  M： 身長：165-170、バスト：87-95、ウエスト：67-74、ヒップ：92-98  L： 身長：170-175、バスト：95-103、ウエスト：74-81、ヒップ：98-104   XL： 身長：175-180、バスト：103-111、ウエスト：81-87、ヒップ：104-110 XXL： 身長：180-185、バスト：111-119、ウエスト：87-93、ヒップ：110-116  *以上のサイズ表を参考にして、自分に合うサイズをお選びください。 他のサイズがほしい場合、下記のサイズをご明記の上、ご返信くださるようお願いします。 性別： 身長： 体重（KG）：肩幅： バスト：ウエスト：ヒップ：袖丈： ズボン丈/スカート丈： 営業日：月火水木金土　土曜定休 営業時間外に頂いたメール・質問への返信・発送などは、翌営業日から順次対応させて頂きます。 【返品/返金について】 1.お客様のご都合による返品・返金はお受けできません。不良品は良品に交換させて頂きます。商品到着後３日以内にお知らせください。決済確認後通常２〜５日。（在庫状況により異なります）　※未使用品限り。セットの場合、問題あった部分を交換/返金させていただきます。 2.指定オーダーサイズで返品できません、交換できます、往復の配達料はお客様から負担します。 【注意事項】 １、衣装は100%手作りなので、多少の誤差が生じる場合がございますので、予めご了承の上ご購入ください。 ２、デジカメで撮った写真なので、色が画像と多少異なる場合がございます。ご理解のほどご購入ください。 ３、何かご不明な点がございましたら、ご要望など御座いましたらメールにてお気軽にお問い合わせ下さい。折り返しご連絡差し上げます *気持ちの良いお取引を心がけていますので、ご理解の上でご入札をお願いします。,"こちらの商品は【SISTER】のオリジナル商品です。出品者が【SISTER】以外の場合、偽物の可能性がございます。ご購入いただく際に、必ず出品者を注意ください。
セット内容: 写真のとおり。*状態：新品未使用品。受注生産品につきご注文後の変更、キャンセルはお受けできかねます。
納期：A.製作時間ご入金確認日約5-15日程かかりますが、急ぎの場合、メールでご相談ください。B.発送時間：約3~5日（日曜、祝日を除く）かかります。
サイズ：サイズ表をご参考ください。オーダーメイドの場合、入金後(1．性別 2．身長 3．肩幅 4．バスト 5．ウエスト 6．ヒップ) 販売者にご連絡くださいをメールでご連絡ください。 ご希望の納期と変更点などが御座いましたら事前にお問い合わせください。 対応可能かどうか検討させて頂きます。（弊社の商品はオーダーメード製のため、返品ができません）
「注意」：お品物の色合いは、写真撮影/パソコン画面表示等の環境の違いにより、若干異なる場合がございますので予めご了承下さい。※ ご購入の際は必ず販売元のことをご確認のうえご購入ください。他の出品者が販売する場合、クオリティの保証できない偽造品でございますので予めご了承くださいませ。",Sister,
